2	0	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	0	96.000000	4	24.000000	240.000000	31	709.000000	48	22.870968	1439.916129	1.548387	0.789247	14.770833	4.776400	30.093353	2.077720	37.502959
2	0	48.000000	3	16.000000	16.000000	32	757.000000	51	23.656250	1413.200605	1.593750	0.829637	14.843137	5.255948	29.406600	2.662994	36.367041
2	0	0.000000	0	-nan	-nan	32	757.000000	51	23.656250	1413.200605	1.593750	0.829637	14.843137	5.255948	29.406600	2.662994	36.367041
2	0	0.000000	0	-nan	-nan	32	757.000000	51	23.656250	1413.200605	1.593750	0.829637	14.843137	5.255948	29.406600	2.662994	36.367041
2	0	0.000000	0	-nan	-nan	32	757.000000	51	23.656250	1413.200605	1.593750	0.829637	14.843137	5.255948	29.406600	2.662994	36.367041
2	0	2.000000	1	2.000000	-nan	33	759.000000	52	23.000000	1383.250000	1.575758	0.814394	14.596154	5.175935	28.817232	2.627289	35.554526
2	0	0.000000	0	-nan	-nan	33	759.000000	52	23.000000	1383.250000	1.575758	0.814394	14.596154	5.175935	28.817232	2.627289	35.554526
2	0	0.000000	0	-nan	-nan	33	759.000000	52	23.000000	1383.250000	1.575758	0.814394	14.596154	5.175935	28.817232	2.627289	35.554526
2	0	0.000000	0	-nan	-nan	33	759.000000	52	23.000000	1383.250000	1.575758	0.814394	14.596154	5.175935	28.817232	2.627289	35.554526
2	0	0.000000	0	-nan	-nan	33	759.000000	52	23.000000	1383.250000	1.575758	0.814394	14.596154	5.175935	28.817232	2.627289	35.554526
2	0	0.000000	0	-nan	-nan	33	759.000000	52	23.000000	1383.250000	1.575758	0.814394	14.596154	5.175935	28.817232	2.627289	35.554526
2	0	0.000000	0	-nan	-nan	33	759.000000	52	23.000000	1383.250000	1.575758	0.814394	14.596154	5.175935	28.817232	2.627289	35.554526
2	0	0.000000	0	-nan	-nan	33	759.000000	52	23.000000	1383.250000	1.575758	0.814394	14.596154	5.175935	28.817232	2.627289	35.554526
2	0	0.000000	0	-nan	-nan	33	759.000000	52	23.000000	1383.250000	1.575758	0.814394	14.596154	5.175935	28.817232	2.627289	35.554526
2	0	6.000000	2	3.000000	2.000000	34	765.000000	54	22.500000	1349.833333	1.588235	0.795009	14.166667	5.096918	27.655147	2.630843	33.942337
2	0	2.000000	1	2.000000	-nan	35	767.000000	55	21.914286	1322.139496	1.571429	0.781513	13.945455	5.025726	27.138420	2.599684	33.240974
2	0	0.000000	0	-nan	-nan	35	767.000000	55	21.914286	1322.139496	1.571429	0.781513	13.945455	5.025726	27.138420	2.599684	33.240974
2	0	2.000000	1	2.000000	-nan	36	769.000000	56	21.361111	1295.380159	1.555556	0.768254	13.732143	4.958303	26.639480	2.570919	32.565938
2	0	6.000000	1	6.000000	-nan	37	775.000000	57	20.945946	1265.774775	1.540541	0.755255	13.596491	4.962985	26.230081	2.612561	31.989542
2	0	0.000000	0	-nan	-nan	37	775.000000	57	20.945946	1265.774775	1.540541	0.755255	13.596491	4.962985	26.230081	2.612561	31.989542
2	0	18.000000	1	18.000000	-nan	38	793.000000	58	20.868421	1231.793030	1.526316	0.742532	13.672414	5.157279	26.067876	2.837682	31.679886
2	0	2.000000	1	2.000000	-nan	39	795.000000	59	20.384615	1208.506073	1.512821	0.730094	13.474576	5.093057	25.613114	2.808324	31.072227
2	0	0.000000	0	-nan	-nan	39	795.000000	59	20.384615	1208.506073	1.512821	0.730094	13.474576	5.093057	25.613114	2.808324	31.072227
2	0	0.000000	0	-nan	-nan	39	795.000000	59	20.384615	1208.506073	1.512821	0.730094	13.474576	5.093057	25.613114	2.808324	31.072227
2	0	0.000000	0	-nan	-nan	39	795.000000	59	20.384615	1208.506073	1.512821	0.730094	13.474576	5.093057	25.613114	2.808324	31.072227
2	0	0.000000	0	-nan	-nan	39	795.000000	59	20.384615	1208.506073	1.512821	0.730094	13.474576	5.093057	25.613114	2.808324	31.072227
2	0	8.000000	1	8.000000	-nan	40	803.000000	60	20.075000	1181.353205	1.500000	0.717949	13.383333	5.128601	25.278241	2.876785	30.593350
