2	0	2.000000	1	2.000000	-nan	1	2.000000	1	2.000000	-nan	1.000000	-nan	2.000000	-nan	-nan	-nan	-nan
2	0	2.000000	1	2.000000	-nan	366	2490.000000	631	6.803279	111.298181	1.724044	1.077064	3.946117	3.107286	4.898129	2.849515	5.244517
2	0	6.000000	2	3.000000	2.000000	367	2496.000000	633	6.801090	110.995846	1.724796	1.074329	3.943128	3.106948	4.891762	2.849929	5.236824
2	0	12.000000	2	6.000000	32.000000	368	2508.000000	635	6.815217	110.766852	1.725543	1.071607	3.949606	3.115307	4.895740	2.858806	5.239796
2	0	6.000000	2	3.000000	2.000000	369	2514.000000	637	6.813008	110.467656	1.726287	1.068899	3.946625	3.114947	4.889424	2.859192	5.232171
2	0	2.000000	1	2.000000	-nan	370	2516.000000	638	6.800000	110.230894	1.724324	1.067428	3.943574	3.113013	4.885000	2.857583	5.227219
2	0	2.000000	1	2.000000	-nan	371	2518.000000	639	6.787062	109.995075	1.722372	1.065958	3.940532	3.111086	4.880587	2.855981	5.222281
2	0	26.000000	3	8.666667	69.333333	372	2544.000000	642	6.838710	110.690896	1.725806	1.067472	3.962617	3.132466	4.903161	2.877093	5.244951
2	0	2.000000	1	2.000000	-nan	373	2546.000000	643	6.825737	110.456110	1.723861	1.066015	3.959565	3.130519	4.898751	2.875469	5.240019
2	0	2.000000	1	2.000000	-nan	374	2548.000000	644	6.812834	110.222248	1.721925	1.064558	3.956522	3.128580	4.894352	2.873852	5.235100
2	0	2.000000	1	2.000000	-nan	375	2550.000000	645	6.800000	109.989305	1.720000	1.063102	3.953488	3.126649	4.889965	2.872242	5.230194
2	0	6.000000	2	3.000000	2.000000	376	2556.000000	647	6.797872	109.697702	1.720745	1.060475	3.950541	3.126260	4.883770	2.872583	5.222727
2	0	2.000000	1	2.000000	-nan	377	2558.000000	648	6.785146	109.467013	1.718833	1.059033	3.947531	3.124342	4.879420	2.870983	5.217862
2	0	2.000000	1	2.000000	-nan	378	2560.000000	649	6.772487	109.237225	1.716931	1.057591	3.944530	3.122432	4.875081	2.869391	5.213010
2	0	2.000000	1	2.000000	-nan	379	2562.000000	650	6.759894	109.008334	1.715040	1.056149	3.941538	3.120528	4.870754	2.867805	5.208171
2	0	6.000000	2	3.000000	2.000000	380	2568.000000	652	6.757895	108.722233	1.715789	1.053576	3.938650	3.120160	4.864672	2.868156	5.200840
2	0	2.000000	1	2.000000	-nan	381	2570.000000	653	6.745407	108.495538	1.713911	1.052148	3.935681	3.118270	4.860380	2.866580	5.196041
2	0	20.000000	4	5.000000	6.666667	382	2590.000000	657	6.780105	108.670679	1.719895	1.063068	3.942161	3.126653	4.864749	2.875557	5.199654
2	0	2.000000	1	2.000000	-nan	383	2592.000000	658	6.767624	108.445860	1.718016	1.061638	3.939210	3.124766	4.860492	2.873980	5.194897
2	0	2.000000	1	2.000000	-nan	384	2594.000000	659	6.755208	108.221905	1.716146	1.060209	3.936267	3.122886	4.856246	2.872411	5.190151
2	0	2.000000	1	2.000000	-nan	385	2596.000000	660	6.742857	107.998810	1.714286	1.058780	3.933333	3.121013	4.852012	2.870847	5.185418
2	0	0.000000	0	-nan	-nan	385	2596.000000	660	6.742857	107.998810	1.714286	1.058780	3.933333	3.121013	4.852012	2.870847	5.185418
2	0	2.000000	1	2.000000	-nan	386	2598.000000	661	6.730570	107.776570	1.712435	1.057351	3.930408	3.119147	4.847789	2.869291	5.180698
2	0	6.000000	2	3.000000	2.000000	387	2604.000000	663	6.728682	107.498735	1.713178	1.054826	3.927602	3.118789	4.841884	2.869632	5.173583
2	0	2.000000	1	2.000000	-nan	388	2606.000000	664	6.716495	107.278590	1.711340	1.053411	3.924699	3.116935	4.837695	2.868085	5.168901
2	0	2.000000	1	2.000000	-nan	389	2608.000000	665	6.704370	107.059285	1.709512	1.051997	3.921805	3.115089	4.833517	2.866545	5.164231
2	0	2.000000	1	2.000000	-nan	390	2610.000000	666	6.692308	106.840815	1.707692	1.050583	3.918919	3.113249	4.829350	2.865010	5.159573
2	0	2.000000	1	2.000000	-nan	391	2612.000000	667	6.680307	106.623175	1.705882	1.049170	3.916042	3.111416	4.825194	2.863483	5.154927
2	0	2.000000	1	2.000000	-nan	392	2614.000000	668	6.668367	106.406363	1.704082	1.047758	3.913174	3.109590	4.821048	2.861961	5.150292
2	0	20.000000	4	5.000000	6.666667	393	2634.000000	672	6.702290	106.587163	1.709924	1.058498	3.919643	3.117838	4.825552	2.870765	5.154095
2	0	2.000000	1	2.000000	-nan	394	2636.000000	673	6.690355	106.372070	1.708122	1.057084	3.916790	3.116015	4.821440	2.869242	5.149500
2	0	12.000000	3	4.000000	4.000000	395	2648.000000	676	6.703797	106.173463	1.711392	1.058626	3.917160	3.119166	4.818396	2.873205	5.145148
2	0	2.000000	1	2.000000	-nan	396	2650.000000	677	6.691919	105.960542	1.709596	1.057224	3.914328	3.117351	4.814320	2.871688	5.140595
2	0	12.000000	3	4.000000	4.000000	397	2662.000000	680	6.705290	105.763937	1.712846	1.058749	3.914706	3.120481	4.811324	2.875621	5.136307
2	0	6.000000	2	3.000000	2.000000	398	2668.000000	682	6.703518	105.498779	1.713568	1.056289	3.912023	3.120129	4.805702	2.875936	5.129538
2	0	8.000000	2	4.000000	8.000000	399	2676.000000	684	6.706767	105.237919	1.714286	1.053841	3.912281	3.122529	4.803235	2.878946	5.126004
2	0	2.000000	1	2.000000	-nan	400	2678.000000	685	6.695000	105.029549	1.712500	1.052475	3.909489	3.120729	4.799233	2.877436	5.121539
2	0	8.000000	2	4.000000	8.000000	401	2686.000000	687	6.698254	104.771222	1.713217	1.050050	3.909753	3.123118	4.796798	2.880429	5.118048
2	0	2.000000	1	2.000000	-nan	402	2688.000000	688	6.686567	104.564857	1.711443	1.048697	3.906977	3.121325	4.792822	2.878924	5.113614
2	0	2.000000	1	2.000000	-nan	403	2690.000000	689	6.674938	104.359246	1.709677	1.047344	3.904209	3.119539	4.788857	2.877425	5.109191
2	0	6.000000	2	3.000000	2.000000	404	2696.000000	691	6.673267	104.101418	1.710396	1.044954	3.901592	3.119194	4.783381	2.877731	5.102603
2	0	20.000000	4	5.000000	6.666667	405	2716.000000	695	6.706173	104.282264	1.716049	1.055311	3.907914	3.127149	4.787904	2.886198	5.106485
2	0	0.000000	0	-nan	-nan	405	2716.000000	695	6.706173	104.282264	1.716049	1.055311	3.907914	3.127149	4.787904	2.886198	5.106485
2	0	6.000000	2	3.000000	2.000000	406	2722.000000	697	6.704433	104.026005	1.716749	1.052904	3.905308	3.126787	4.782478	2.886479	5.099962
2	0	6.000000	2	3.000000	2.000000	407	2728.000000	699	6.702703	103.771003	1.717445	1.050508	3.902718	3.126427	4.777085	2.886759	5.093479
2	0	2.000000	1	2.000000	-nan	408	2730.000000	700	6.691176	103.570241	1.715686	1.049188	3.900000	3.124659	4.773210	2.885270	5.089162
2	0	8.000000	2	4.000000	8.000000	409	2738.000000	702	6.694377	103.320581	1.716381	1.046814	3.900285	3.126988	4.770907	2.888181	5.085848
2	0	10.000000	2	5.000000	18.000000	410	2748.000000	704	6.702439	103.094615	1.717073	1.044451	3.903409	3.131927	4.771704	2.893632	5.085730
2	0	6.000000	2	3.000000	2.000000	411	2754.000000	706	6.700730	102.844365	1.717762	1.042098	3.900850	3.131556	4.766400	2.893891	5.079360
2	0	12.000000	3	4.000000	4.000000	412	2766.000000	709	6.713592	102.662297	1.720874	1.043553	3.901269	3.134514	4.763727	2.897592	5.075507
2	0	6.000000	2	3.000000	2.000000	413	2772.000000	711	6.711864	102.414349	1.721550	1.041209	3.898734	3.134140	4.758485	2.897839	5.069214
2	0	2.000000	1	2.000000	-nan	414	2774.000000	712	6.700483	102.220000	1.719807	1.039946	3.896067	3.132388	4.754708	2.896357	5.065014
2	0	6.000000	2	3.000000	2.000000	415	2780.000000	714	6.698795	101.974274	1.720482	1.037623	3.893557	3.132021	4.749516	2.896606	5.058782
2	0	2.000000	1	2.000000	-nan	416	2782.000000	715	6.687500	101.781627	1.718750	1.036370	3.890909	3.130281	4.745766	2.895132	5.054614
2	0	2.000000	1	2.000000	-nan	417	2784.000000	716	6.676259	101.589651	1.717026	1.035118	3.888268	3.128547	4.742026	2.893665	5.050456
2	0	2.000000	1	2.000000	-nan	418	2786.000000	717	6.665072	101.398345	1.715311	1.033866	3.885635	3.126818	4.738296	2.892203	5.046308
2	0	6.000000	2	3.000000	2.000000	419	2792.000000	719	6.663484	101.156821	1.715990	1.031586	3.883171	3.126468	4.733190	2.892461	5.040179
2	0	176.000000	8	22.000000	173.714286	420	2968.000000	727	7.066667	169.188862	1.730952	1.123145	4.082531	3.156635	5.126638	2.870987	5.504776
2	0	2.000000	1	2.000000	-nan	421	2970.000000	728	7.054632	168.847008	1.729216	1.121740	4.079670	3.154912	5.122393	2.869598	5.500002
2	0	2.000000	1	2.000000	-nan	422	2972.000000	729	7.042654	168.506490	1.727488	1.120335	4.076818	3.153195	5.118157	2.868214	5.495240
2	0	6.000000	2	3.000000	2.000000	423	2978.000000	731	7.040189	168.109755	1.728132	1.117856	4.073871	3.152783	5.112022	2.868527	5.487863
2	0	20.000000	2	10.000000	128.000000	424	2998.000000	733	7.070755	168.108457	1.728774	1.115388	4.090041	3.169590	5.127144	2.885475	5.502519
2	0	6.000000	2	3.000000	2.000000	425	3004.000000	735	7.068235	167.714673	1.729412	1.112930	4.087075	3.169137	5.121018	2.885743	5.495164
2	0	2.000000	1	2.000000	-nan	426	3006.000000	736	7.056338	167.380348	1.727700	1.111560	4.084239	3.167416	5.116828	2.884350	5.490459
2	0	2.000000	1	2.000000	-nan	427	3008.000000	737	7.044496	167.047311	1.725995	1.110191	4.081411	3.165701	5.112648	2.882962	5.485764
2	0	2.000000	1	2.000000	-nan	428	3010.000000	738	7.032710	166.715555	1.724299	1.108823	4.078591	3.163992	5.108479	2.881579	5.481080
2	0	2.000000	1	2.000000	-nan	429	3012.000000	739	7.020979	166.385073	1.722611	1.107455	4.075778	3.162288	5.104319	2.880200	5.476408
2	0	2.000000	1	2.000000	-nan	430	3014.000000	740	7.009302	166.055857	1.720930	1.106088	4.072973	3.160589	5.100170	2.878827	5.471746
2	0	2.000000	1	2.000000	-nan	431	3016.000000	741	6.997680	165.727902	1.719258	1.104721	4.070175	3.158896	5.096030	2.877458	5.467096
2	0	2.000000	1	2.000000	-nan	432	3018.000000	742	6.986111	165.401199	1.717593	1.103356	4.067385	3.157209	5.091901	2.876095	5.462456
2	0	2.000000	1	2.000000	-nan	433	3020.000000	743	6.974596	165.075742	1.715935	1.101991	4.064603	3.155527	5.087781	2.874736	5.457828
2	0	2.000000	1	2.000000	-nan	434	3022.000000	744	6.963134	164.751525	1.714286	1.100627	4.061828	3.153850	5.083672	2.873382	5.453210
2	0	12.000000	3	4.000000	4.000000	435	3034.000000	747	6.974713	164.430235	1.717241	1.101891	4.061580	3.156638	5.079729	2.877062	5.447859
2	0	2.000000	1	2.000000	-nan	436	3036.000000	748	6.963303	164.108995	1.715596	1.100538	4.058824	3.154969	5.075654	2.875712	5.443282
2	0	6.000000	2	3.000000	2.000000	437	3042.000000	750	6.961098	163.734722	1.716247	1.098199	4.056000	3.154562	5.069803	2.875999	5.436255
2	0	36.000000	4	9.000000	33.333333	438	3078.000000	754	7.027397	165.285289	1.721461	1.107593	4.082228	3.178959	5.098100	2.899831	5.465303
2	0	20.000000	4	5.000000	6.666667	439	3098.000000	758	7.056948	165.291270	1.726651	1.116891	4.087071	3.186320	5.100114	2.907972	5.466295
2	0	2.000000	1	2.000000	-nan	440	3100.000000	759	7.045455	164.972872	1.725000	1.115547	4.084321	3.184633	5.096077	2.906597	5.461768
2	0	2.000000	1	2.000000	-nan	441	3102.000000	760	7.034014	164.655659	1.723356	1.114203	4.081579	3.182950	5.092049	2.905226	5.457252
2	0	12.000000	3	4.000000	4.000000	442	3114.000000	763	7.045249	164.338084	1.726244	1.115364	4.081258	3.185583	5.088137	2.908726	5.451971
2	0	12.000000	3	4.000000	4.000000	443	3126.000000	766	7.056433	164.021695	1.729120	1.116503	4.080940	3.188198	5.084252	2.912202	5.446728
2	0	6.000000	2	3.000000	2.000000	444	3132.000000	768	7.054054	163.653956	1.729730	1.114148	4.078125	3.187719	5.078516	2.912394	5.439859
2	0	2.000000	1	2.000000	-nan	445	3134.000000	769	7.042697	163.342767	1.728090	1.112835	4.075423	3.186050	5.074563	2.911030	5.435431
2	0	2.000000	1	2.000000	-nan	446	3136.000000	770	7.031390	163.032720	1.726457	1.111523	4.072727	3.184387	5.070619	2.909671	5.431013
2	0	6.000000	2	3.000000	2.000000	447	3142.000000	772	7.029083	162.669556	1.727069	1.109198	4.069948	3.183919	5.064951	2.909869	5.424226
2	0	6.000000	2	3.000000	2.000000	448	3148.000000	774	7.026786	162.308006	1.727679	1.106883	4.067183	3.183454	5.059314	2.910066	5.417476
2	0	2.000000	1	2.000000	-nan	449	3150.000000	775	7.015590	162.001989	1.726058	1.105592	4.064516	3.181805	5.055416	2.908717	5.413112
2	0	2.000000	1	2.000000	-nan	450	3152.000000	776	7.004444	161.697085	1.724444	1.104301	4.061856	3.180161	5.051527	2.907372	5.408757
2	0	2.000000	1	2.000000	-nan	451	3154.000000	777	6.993348	161.393289	1.722838	1.103011	4.059202	3.178522	5.047648	2.906033	5.404412
2	0	2.000000	1	2.000000	-nan	452	3156.000000	778	6.982301	161.090595	1.721239	1.101721	4.056555	3.176888	5.043777	2.904697	5.400077
2	0	2.000000	1	2.000000	-nan	453	3158.000000	779	6.971302	160.788998	1.719647	1.100432	4.053915	3.175259	5.039915	2.903366	5.395751
2	0	6.000000	2	3.000000	2.000000	454	3164.000000	781	6.969163	160.436133	1.720264	1.098176	4.051216	3.174819	5.034399	2.903577	5.389146
2	0	2.000000	1	2.000000	-nan	455	3166.000000	782	6.958242	160.137019	1.718681	1.096897	4.048593	3.173200	5.030564	2.902253	5.384851
2	0	2.000000	1	2.000000	-nan	456	3168.000000	783	6.947368	159.838982	1.717105	1.095619	4.045977	3.171585	5.026738	2.900934	5.380566
2	0	8.000000	2	4.000000	8.000000	457	3176.000000	785	6.949672	159.490883	1.717724	1.093391	4.045860	3.173565	5.023991	2.903516	5.376798
2	0	2.000000	1	2.000000	-nan	458	3178.000000	786	6.938865	159.195379	1.716157	1.092123	4.043257	3.171956	5.020188	2.902201	5.372539
2	0	6.000000	2	3.000000	2.000000	459	3184.000000	788	6.936819	158.849711	1.716776	1.089914	4.040609	3.171528	5.014777	2.902412	5.366061
2	0	6.000000	2	3.000000	2.000000	460	3190.000000	790	6.934783	158.505541	1.717391	1.087714	4.037975	3.171101	5.009395	2.902623	5.359617
2	0	2.000000	1	2.000000	-nan	461	3192.000000	791	6.924078	158.213789	1.715835	1.086466	4.035398	3.169506	5.005635	2.901318	5.355409
2	0	2.000000	1	2.000000	-nan	462	3194.000000	792	6.913420	157.923073	1.714286	1.085218	4.032828	3.167916	5.001884	2.900017	5.351210
2	0	2.000000	1	2.000000	-nan	463	3196.000000	793	6.902808	157.633390	1.712743	1.083971	4.030265	3.166331	4.998141	2.898720	5.347021
2	0	6.000000	2	3.000000	2.000000	464	3202.000000	795	6.900862	157.294686	1.713362	1.081808	4.027673	3.165919	4.992839	2.898938	5.340673
2	0	2.000000	1	2.000000	-nan	465	3204.000000	796	6.890323	157.007341	1.711828	1.080571	4.025126	3.164343	4.989122	2.897648	5.336513
2	0	2.000000	1	2.000000	-nan	466	3206.000000	797	6.879828	156.721012	1.710300	1.079335	4.022585	3.162771	4.985413	2.896363	5.332362
2	0	2.000000	1	2.000000	-nan	467	3208.000000	798	6.869379	156.435691	1.708779	1.078099	4.020050	3.161204	4.981713	2.895081	5.328220
2	0	20.000000	4	5.000000	6.666667	468	3228.000000	802	6.897436	156.469115	1.713675	1.087007	4.024938	3.168256	4.984196	2.902808	5.329842
2	0	6.000000	2	3.000000	2.000000	469	3234.000000	804	6.895522	156.136497	1.714286	1.084860	4.022388	3.167845	4.978991	2.903015	5.323613
2	0	2.000000	1	2.000000	-nan	470	3236.000000	805	6.885106	155.854575	1.712766	1.083632	4.019876	3.166284	4.975333	2.901735	5.319522
2	0	0.000000	0	-nan	-nan	470	3236.000000	805	6.885106	155.854575	1.712766	1.083632	4.019876	3.166284	4.975333	2.901735	5.319522
2	0	2.000000	1	2.000000	-nan	471	3238.000000	806	6.874735	155.573637	1.711253	1.082405	4.017370	3.164728	4.971684	2.900459	5.315439
2	0	56.000000	7	8.000000	18.666667	472	3294.000000	813	6.978814	160.356238	1.722458	1.139367	4.051661	3.189255	5.018890	2.922300	5.367814
2	0	6.000000	2	3.000000	2.000000	473	3300.000000	815	6.976744	160.018526	1.723044	1.137116	4.049080	3.188801	5.013660	2.922459	5.361559
2	0	40.000000	5	8.000000	20.000000	474	3340.000000	820	7.046414	161.980928	1.729958	1.157367	4.073171	3.210271	5.041108	2.943189	5.390327
2	0	2.000000	1	2.000000	-nan	475	3342.000000	821	7.035789	161.692809	1.728421	1.156047	4.070646	3.208688	5.037444	2.941883	5.386231
2	0	2.000000	1	2.000000	-nan	476	3344.000000	822	7.025210	161.405679	1.726891	1.154728	4.068127	3.207109	5.033789	2.940582	5.382144
2	0	2.000000	1	2.000000	-nan	477	3346.000000	823	7.014675	161.119532	1.725367	1.153410	4.065614	3.205535	5.030141	2.939285	5.378066
2	0	12.000000	3	4.000000	4.000000	478	3358.000000	826	7.025105	160.833750	1.728033	1.154391	4.065375	3.207908	5.026735	2.942425	5.373456
2	0	12.000000	3	4.000000	4.000000	479	3370.000000	829	7.035491	160.548947	1.730689	1.155353	4.065139	3.210267	5.023352	2.945546	5.368876
2	0	12.000000	3	4.000000	4.000000	480	3382.000000	832	7.045833	160.265118	1.733333	1.156298	4.064904	3.212610	5.019991	2.948648	5.364327
2	0	84.000000	8	10.500000	52.285714	481	3466.000000	840	7.205821	172.242966	1.746362	1.235534	4.126190	3.248573	5.112457	2.977244	5.468762
2	0	16.000000	3	5.333333	9.333333	482	3482.000000	843	7.224066	172.045324	1.748963	1.236226	4.130486	3.255048	5.114046	2.984349	5.469305
2	0	2.000000	1	2.000000	-nan	483	3484.000000	844	7.213251	171.744886	1.747412	1.234822	4.127962	3.253453	5.110394	2.983028	5.465226
2	0	30.000000	5	6.000000	10.000000	484	3514.000000	849	7.260331	172.462108	1.754132	1.254124	4.138987	3.265159	5.120985	2.995001	5.475746
2	0	20.000000	4	5.000000	6.666667	485	3534.000000	853	7.286598	172.440419	1.758763	1.261932	4.143025	3.271481	5.122390	3.002018	5.476183
2	0	12.000000	2	6.000000	32.000000	486	3546.000000	855	7.296296	172.130584	1.759259	1.259450	4.147368	3.277421	5.124678	3.008407	5.477660
2	0	2.000000	1	2.000000	-nan	487	3548.000000	856	7.285421	171.834005	1.757700	1.258042	4.144860	3.275820	5.121070	3.007074	5.473634
2	0	2.000000	1	2.000000	-nan	488	3550.000000	857	7.274590	171.538408	1.756148	1.256636	4.142357	3.274224	5.117470	3.005744	5.469617
2	0	12.000000	3	4.000000	4.000000	489	3562.000000	860	7.284254	171.232559	1.758691	1.257225	4.141860	3.276308	5.113822	3.008583	5.464765
2	0	12.000000	3	4.000000	4.000000	490	3574.000000	863	7.293878	170.927774	1.761224	1.257798	4.141367	3.278380	5.110197	3.011405	5.459944
2	0	20.000000	4	5.000000	6.666667	491	3594.000000	867	7.319756	170.907752	1.765784	1.265439	4.145329	3.284557	5.111607	3.018257	5.460416
2	0	2.000000	1	2.000000	-nan	492	3596.000000	868	7.308943	170.617191	1.764228	1.264054	4.142857	3.282968	5.108068	3.016928	5.456472
2	0	8.000000	2	4.000000	8.000000	493	3604.000000	870	7.310345	170.271377	1.764706	1.261597	4.142529	3.284518	5.105379	3.019017	5.452865
2	0	34.000000	2	17.000000	450.000000	494	3638.000000	872	7.364372	171.367978	1.765182	1.259150	4.172018	3.311589	5.137332	3.045296	5.485643
2	0	24.000000	3	8.000000	36.000000	495	3662.000000	875	7.397980	171.580158	1.767677	1.259682	4.185143	3.325542	5.149281	3.059464	5.497104
2	0	2.000000	1	2.000000	-nan	496	3664.000000	876	7.387097	171.292278	1.766129	1.258325	4.182648	3.323919	5.145735	3.058098	5.493159
2	0	2.000000	1	2.000000	-nan	497	3666.000000	877	7.376258	171.005322	1.764588	1.256969	4.180160	3.322300	5.142196	3.056736	5.489222
2	0	6.000000	2	3.000000	2.000000	498	3672.000000	879	7.373494	170.665051	1.765060	1.254551	4.177474	3.321593	5.137046	3.056600	5.483119
2	0	12.000000	3	4.000000	4.000000	499	3684.000000	882	7.382766	170.365245	1.767535	1.255088	4.176871	3.323481	5.133410	3.059217	5.478327
2	0	6.000000	2	3.000000	2.000000	500	3690.000000	884	7.380000	170.027655	1.768000	1.252681	4.174208	3.322775	5.128311	3.059076	5.472287
2	0	2.000000	1	2.000000	-nan	501	3692.000000	885	7.369261	169.745373	1.766467	1.251353	4.171751	3.321172	5.124826	3.057725	5.468413
2	0	2.000000	1	2.000000	-nan	502	3694.000000	886	7.358566	169.463988	1.764940	1.250026	4.169300	3.319573	5.121348	3.056378	5.464546
2	0	2.000000	1	2.000000	-nan	503	3696.000000	887	7.347913	169.183497	1.763419	1.248699	4.166855	3.317978	5.117877	3.055034	5.460686
2	0	2.000000	1	2.000000	-nan	504	3698.000000	888	7.337302	168.903894	1.761905	1.247373	4.164414	3.316388	5.114413	3.053695	5.456835
2	0	2.000000	1	2.000000	-nan	505	3700.000000	889	7.326733	168.625177	1.760396	1.246047	4.161980	3.314801	5.110956	3.052359	5.452991
2	0	6.000000	2	3.000000	2.000000	506	3706.000000	891	7.324111	168.294744	1.760870	1.243693	4.159371	3.314120	5.105953	3.052234	5.447063
2	0	12.000000	3	4.000000	4.000000	507	3718.000000	894	7.333333	168.005270	1.763314	1.244264	4.158837	3.316005	5.102479	3.054829	5.442470
2	0	2.000000	1	2.000000	-nan	508	3720.000000	895	7.322835	167.729892	1.761811	1.242957	4.156425	3.314429	5.099060	3.053501	5.438670
2	0	6.000000	2	3.000000	2.000000	509	3726.000000	897	7.320236	167.403153	1.762279	1.240622	4.153846	3.313753	5.094119	3.053374	5.432819
2	0	12.000000	3	4.000000	4.000000	510	3738.000000	900	7.329412	167.117208	1.764706	1.241188	4.153333	3.315627	5.090709	3.055950	5.428306
2	0	2.000000	1	2.000000	-nan	511	3740.000000	901	7.318982	166.845110	1.763209	1.239899	4.150943	3.314062	5.087328	3.054629	5.424550
2	0	8.000000	2	4.000000	8.000000	512	3748.000000	903	7.320312	166.519508	1.763672	1.237582	4.150609	3.315493	5.084790	3.056568	5.421159
2	0	2.000000	1	2.000000	-nan	513	3750.000000	904	7.309942	166.249452	1.762183	1.236301	4.148230	3.313934	5.081426	3.055251	5.417423
2	0	14.000000	3	4.666667	9.333333	514	3764.000000	907	7.322957	166.012454	1.764591	1.236872	4.149945	3.317801	5.080513	3.059748	5.415508
2	0	2.000000	1	2.000000	-nan	515	3766.000000	908	7.312621	165.744490	1.763107	1.235601	4.147577	3.316246	5.077170	3.058433	5.411796
2	0	2.000000	1	2.000000	-nan	516	3768.000000	909	7.302326	165.477354	1.761628	1.234331	4.145215	3.314694	5.073833	3.057122	5.408091
2	0	2.000000	1	2.000000	-nan	517	3770.000000	910	7.292070	165.211042	1.760155	1.233060	4.142857	3.313147	5.070503	3.055814	5.404393
2	0	2.000000	1	2.000000	-nan	518	3772.000000	911	7.281853	164.945550	1.758687	1.231791	4.140505	3.311604	5.067179	3.054511	5.400702
2	0	20.000000	4	5.000000	6.666667	519	3792.000000	915	7.306358	164.938782	1.763006	1.239092	4.144262	3.317339	5.068678	3.060851	5.401376
2	0	6.000000	2	3.000000	2.000000	520	3798.000000	917	7.303846	164.624263	1.763462	1.236813	4.141767	3.316671	5.063918	3.060712	5.395745
2	0	12.000000	3	4.000000	4.000000	521	3810.000000	920	7.312860	164.350007	1.765835	1.237369	4.141304	3.318499	5.060684	3.063214	5.391457
2	0	2.000000	1	2.000000	-nan	522	3812.000000	921	7.302682	164.088630	1.764368	1.236118	4.138979	3.316965	5.057410	3.061914	5.387826
2	0	2.000000	1	2.000000	-nan	523	3814.000000	922	7.292543	163.828048	1.762906	1.234867	4.136659	3.315435	5.054143	3.060618	5.384201
2	0	0.000000	0	-nan	-nan	523	3814.000000	922	7.292543	163.828048	1.762906	1.234867	4.136659	3.315435	5.054143	3.060618	5.384201
2	0	2.000000	1	2.000000	-nan	524	3816.000000	923	7.282443	163.568257	1.761450	1.233616	4.134345	3.313909	5.050882	3.059326	5.380583
2	0	2.000000	1	2.000000	-nan	525	3818.000000	924	7.272381	163.309255	1.760000	1.232366	4.132035	3.312387	5.047627	3.058037	5.376972
2	0	10.000000	2	5.000000	18.000000	526	3828.000000	926	7.277567	163.012334	1.760456	1.230129	4.133909	3.315809	5.047559	3.061903	5.376149
2	0	2.000000	1	2.000000	-nan	527	3830.000000	927	7.267552	162.755276	1.759013	1.228887	4.131607	3.314290	5.044318	3.060616	5.372554
2	0	44.000000	6	7.333333	18.666667	528	3874.000000	933	7.337121	165.001883	1.767045	1.260620	4.152197	3.331725	5.069168	3.077198	5.399127
2	0	8.000000	2	4.000000	8.000000	529	3882.000000	935	7.338374	164.690210	1.767486	1.258335	4.151872	3.333073	5.066759	3.079028	5.395912
2	0	28.000000	4	7.000000	22.666667	530	3910.000000	939	7.377358	165.184364	1.771698	1.265360	4.164004	3.345760	5.078217	3.091877	5.407114
2	0	6.000000	2	3.000000	2.000000	531	3916.000000	941	7.374765	164.876268	1.772128	1.263071	4.161530	3.345051	5.073559	3.091680	5.401615
2	0	2.000000	1	2.000000	-nan	532	3918.000000	942	7.364662	164.620067	1.770677	1.261813	4.159236	3.343523	5.070345	3.090379	5.398055
2	0	6.000000	2	3.000000	2.000000	533	3924.000000	944	7.362101	164.314125	1.771107	1.259540	4.156780	3.342821	5.065720	3.090186	5.392595
2	0	6.000000	2	3.000000	2.000000	534	3930.000000	946	7.359551	164.009318	1.771536	1.257275	4.154334	3.342123	5.061115	3.089994	5.387161
2	0	2.000000	1	2.000000	-nan	535	3932.000000	947	7.349533	163.755875	1.770093	1.256033	4.152059	3.340606	5.057932	3.088702	5.383635
2	0	6.000000	2	3.000000	2.000000	536	3938.000000	949	7.347015	163.453187	1.770522	1.253784	4.149631	3.339914	5.053360	3.088513	5.378239
2	0	6.000000	2	3.000000	2.000000	537	3944.000000	951	7.344507	163.151616	1.770950	1.251543	4.147213	3.339224	5.048809	3.088325	5.372868
2	0	6.000000	2	3.000000	2.000000	538	3950.000000	953	7.342007	162.851156	1.771375	1.249309	4.144806	3.338538	5.044277	3.088137	5.367520
2	0	6.000000	2	3.000000	2.000000	539	3956.000000	955	7.339518	162.551800	1.771800	1.247084	4.142408	3.337854	5.039765	3.087951	5.362196
2	0	12.000000	3	4.000000	4.000000	540	3968.000000	958	7.348148	162.290442	1.774074	1.247564	4.141962	3.339556	5.036726	3.090286	5.358175
2	0	2.000000	1	2.000000	-nan	541	3970.000000	959	7.338262	162.042774	1.772643	1.246361	4.139729	3.338060	5.033612	3.089009	5.354729
2	0	2.000000	1	2.000000	-nan	542	3972.000000	960	7.328413	161.795827	1.771218	1.245159	4.137500	3.336568	5.030503	3.087735	5.351289
2	0	20.000000	4	5.000000	6.666667	543	3992.000000	964	7.351750	161.793018	1.775322	1.252010	4.141079	3.341951	5.032022	3.093671	5.352056
2	0	2.000000	1	2.000000	-nan	544	3994.000000	965	7.341912	161.547706	1.773897	1.250809	4.138860	3.340462	5.028932	3.092398	5.348638
2	0	12.000000	3	4.000000	4.000000	545	4006.000000	968	7.350459	161.290556	1.776147	1.251268	4.138430	3.342141	5.025957	3.094699	5.344699
